Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2010 EUR;Voranschlag 2009 EUR;Rechnung 2008 EUR
'1.01500.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01500';20;0;'SN001';'BD00';       1500.00;       1500.00;       1478.40
'1.01500.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01500';20;0;'SN001';'BD00';       1100.00;       1400.00;       1353.60
'1.01500.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01500';20;0;'SN001';'BD00';       3700.00;       1400.00;       2479.99
'1.01500.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01500';20;0;'SN001';'BD00';      11300.00;      11600.00;      11332.91
'1.01500.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01500';20;0;'SN001';'BD00';       3300.00;       3300.00;       3185.58
'1.01500.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01500';20;0;'SN001';'BD00';        500.00;          0.00;        241.50
'1.01500.600000';STROM;AUSGABE;'01500';24;1;'12001';'0805';        300.00;        300.00;        304.65
'1.01500.602000';WASSER;AUSGABE;'01500';24;1;'12101';'0805';        100.00;        100.00;         16.55
'1.01500.603000';WÄRME;AUSGABE;'01500';24;1;'12001';'0805';        500.00;        500.00;        282.94
'1.01500.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01500';24;3;'12230';'0805';       6000.00;       4000.00;        195.55
'1.01500.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01500';24;3;'GBD00';'BD00';          0.00;          0.00;         94.18
'1.01500.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01500';24;3;'12230';'0805';       1000.00;       1000.00;         89.06
'1.01500.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01500';24;2;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01500.620200';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01500';24;9;'GBD00';'BD00';          0.00;          0.00;         15.70
'1.01500.630000';POSTDIENSTE;AUSGABE;'01500';24;1;'MD002';'MDPA';      10200.00;       6900.00;      10182.70
'1.01500.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01500';24;1;'GBD00';'BD00';        200.00;        200.00;        151.13
'1.01500.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01500';24;1;'GBD00';'BD00';        200.00;        200.00;         53.98
'1.01500.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01500';24;1;'MD002';'MDPA';        100.00;        100.00;         64.37
'1.01500.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01500';25;8;'SN021';'SN21';       2000.00;       8600.00;       1438.26
'1.01500.670000';VERSICHERUNGEN;AUSGABE;'01500';24;8;'12101';'0805';        100.00;        100.00;         39.82
'1.01500.700000';MIETZINSE;AUSGABE;'01500';24;8;'12101';'0805';      20000.00;      20000.00;      30705.55
'1.01500.700100';MIETZINSE;AUSGABE;'01500';24;9;'GBD00';'BD00';       3800.00;       3800.00;       1836.00
'1.01500.700200';MIETZINSE LEASINGRATEN;AUSGABE;'01500';24;8;'08107';'0800';       5500.00;       5600.00;       1918.38
'1.01500.700300';MIETZINSE KOPIERER;AUSGABE;'01500';24;8;'GBD00';'BD00';        200.00;        200.00;          0.00
'1.01500.700800';MIETZINSE CITY BACKBONE;AUSGABE;'01500';24;8;'12230';'0805';       1000.00;       1000.00;          8.36
'1.01500.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01500';24;8;'12101';'0805';          0.00;          0.00;        225.44
'1.01500.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01500';24;9;'GBD00';'BD00';        200.00;        200.00;          0.00
'1.01500.723100';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01500';24;9;'GBD00';'BD00';        400.00;        400.00;        112.10
'1.01500.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01500';24;8;'12101';'0805';        100.00;        100.00;         98.04
'1.01500.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01500';24;9;'GBD00';'BD00';      14900.00;      20000.00;        856.88
'1.01500.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'01500';24;9;'GBD00';'BD00';        200.00;        200.00;          0.00
'1.01501.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01501';65;8;'SN021';'SN21';        500.00;          0.00;          0.00
'1.01501.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01501';25;8;'SN021';'SN21';       1100.00;       4600.00;       1419.76
'1.01502.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01502';65;8;'SN021';'SN21';       1300.00;          0.00;          0.00
'1.01502.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01502';25;8;'SN021';'SN21';        600.00;       1500.00;        903.16
'1.01510.010890';GEBÄUDE NUTZUNGSASAPTIERUNG MEDIACENTER;AUSGABE;'01510';40;3;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.042000';AMTSAUSSTATTUNG;AUSGABE;'01510';41;3;'GMD00';'MD00';       3300.00;       3500.00;        511.25
'1.01510.042019';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'01510';41;3;'GMD00';'MD00';        200.00;        200.00;          0.00
'1.01510.042990';AMTSAUSSTATTUNG;AUSGABE;'01510';41;3;'GMDI0';'MDIM';          0.00;          0.00;       2160.85
'1.01510.070000';AKTIVIERUNGSFÄHIGE RECHTE;AUSGABE;'01510';42;3;'GMD00';'MD00';          0.00;          0.00;       3800.88
'1.01510.070990';AKTIVIERUNGSFÄHIGE RECHTE EDV;AUSGABE;'01510';42;3;'GMDI0';'MDIM';          0.00;          0.00;       3250.95
'1.01510.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01510';65;8;'SN021';'SN21';      14000.00;      13900.00;      13917.73
'1.01510.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01510';23;1;'GMD00';'MD00';       1900.00;       2000.00;       6064.60
'1.01510.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01510';23;1;'12230';'0805';       1000.00;       1000.00;         42.67
'1.01510.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01510';23;3;'GMDI0';'MDIM';          0.00;          0.00;       4144.06
'1.01510.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'01510';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01510.403000';HANDELSWAREN;AUSGABE;'01510';23;9;'GMD00';'MD00';        900.00;        900.00;          0.00
'1.01510.403100';HANDELSWAREN RESSORTÜBERGREIFENDE ÖFFENTLICHKEITSARBEIT;AUSGABE;'01510';23;9;'GMD00';'MD00';       1400.00;       1500.00;        595.51
'1.01510.403200';HANDELSWAREN INFORMATIONSBROSCHÜRE BIG;AUSGABE;'01510';23;9;'GMD00';'MD00';     103000.00;      95000.00;      68025.17
'1.01510.403400';HANDELSWAREN WEGWEISER;AUSGABE;'01510';23;1;'GMD00';'MD00';       9600.00;      10000.00;       4088.71
'1.01510.403600';HANDELSWAREN AMTSBLATT;AUSGABE;'01510';23;9;'MD002';'MDPA';      13000.00;      25000.00;      21016.05
'1.01510.403700';HANDELSWAREN KRÄNZE;AUSGABE;'01510';23;9;'GMD00';'MD00';        600.00;        600.00;        240.00
'1.01510.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'01510';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'01510';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01510.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01510';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01510.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01510';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01510';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01510';23;1;'12230';'0805';       1000.00;       1000.00;        571.51
'1.01510.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01510';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.454000';REINIGUNGSMITTEL;AUSGABE;'01510';23;1;'12202';'0805';          0.00;          0.00;        148.53
'1.01510.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01510';23;1;'GMD00';'MD00';        600.00;        600.00;        497.87
'1.01510.456100';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01510';23;1;'GMD00';'MD00';          0.00;          0.00;        162.70
'1.01510.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01510';23;1;'GMD00';'MD00';        900.00;        900.00;        930.46
'1.01510.457000';DRUCKWERKE;AUSGABE;'01510';23;1;'GMD00';'MD00';       1500.00;       1600.00;       2091.75
'1.01510.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01510';23;1;'GMD00';'MD00';          0.00;          0.00;        320.57
'1.01510.457100';DRUCKWERKE;AUSGABE;'01510';23;1;'GMD00';'MD00';        200.00;        200.00;          0.00
'1.01510.457409';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01510';23;1;'GMD00';'MD00';        200.00;        200.00;          0.00
'1.01510.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01510';23;1;'GMD00';'MD00';        400.00;        400.00;        103.04
'1.01510.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01510';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.480890';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'01510';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01510.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01510';20;0;'SN001';'MD00';     196200.00;     141500.00;     139919.25
'1.01510.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01510';20;0;'SN001';'MD00';       8200.00;       9100.00;       8967.10
'1.01510.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01510';20;0;'SN001';'MD00';     241300.00;     187600.00;     196810.22
'1.01510.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01510';20;0;'SN001';'MD00';       6500.00;       9500.00;       7216.02
'1.01510.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01510';20;0;'SN001';'MD00';      19500.00;      16700.00;      19039.26
'1.01510.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01510';20;0;'SN001';'MD00';        400.00;        400.00;        406.00
'1.01510.522100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'01510';20;0;'GMD00';'MD00';        200.00;        200.00;          0.00
'1.01510.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'01510';20;0;'GMD00';'MD00';          0.00;          0.00;       1906.00
'1.01510.560000';REISEGEBÜHREN;AUSGABE;'01510';20;0;'GMD00';'MD00';        400.00;        400.00;        761.93
'1.01510.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01510';20;0;'SN001';'MD00';       4000.00;       5300.00;       4883.40
'1.01510.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01510';20;0;'SN001';'MD00';      24300.00;      29300.00;      28312.50
'1.01510.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01510';20;0;'GMD00';'MD00';          0.00;       2200.00;       1284.93
'1.01510.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01510';20;0;'SN001';'MD00';       1300.00;       1800.00;       1669.00
'1.01510.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01510';20;0;'SN001';'MD00';      18500.00;       6700.00;      12539.81
'1.01510.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01510';20;0;'GMD00';'MD00';          0.00;          0.00;         85.77
'1.01510.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01510';20;0;'SN001';'MD00';      59500.00;      76600.00;      55664.64
'1.01510.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01510';20;0;'SN001';'MD00';       6500.00;       7000.00;       6973.55
'1.01510.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01510';20;0;'GMD00';'MD00';          0.00;          0.00;        405.11
'1.01510.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01510';20;0;'SN001';'MD00';        500.00;        300.00;        557.50
'1.01510.600000';STROM;AUSGABE;'01510';24;1;'12001';'0805';       5500.00;       5500.00;       4205.85
'1.01510.603000';WÄRME;AUSGABE;'01510';24;1;'12001';'0805';       6000.00;       6000.00;       6031.90
'1.01510.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01510';24;3;'12230';'0805';       6000.00;       4000.00;       2031.90
'1.01510.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'01510';24;3;'GMD00';'MD00';        100.00;        100.00;        140.81
'1.01510.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'01510';24;3;'GMD00';'MD00';          0.00;       9400.00;          0.00
'1.01510.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01510';24;3;'GMD00';'MD00';        100.00;        100.00;          0.00
'1.01510.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01510';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01510.618109';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'01510';24;3;'GMD00';'MD00';        100.00;        100.00;          0.00
'1.01510.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'01510';24;9;'GMD00';'MD00';        100.00;        100.00;         15.34
'1.01510.630000';POSTDIENSTE;AUSGABE;'01510';24;1;'MD002';'MDPA';       3800.00;       3700.00;       3718.54
'1.01510.630100';POSTDIENSTE;AUSGABE;'01510';24;9;'GMD00';'MD00';      45600.00;      40500.00;      31141.43
'1.01510.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01510';24;1;'GMD00';'MD00';        500.00;        500.00;        337.60
'1.01510.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01510';24;1;'GMD00';'MD00';        500.00;        500.00;        457.71
'1.01510.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01510';24;1;'MD002';'MDPA';        200.00;        200.00;        200.17
'1.01510.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01510';25;8;'SN021';'SN21';       5700.00;       9300.00;       8501.19
'1.01510.670000';VERSICHERUNGEN;AUSGABE;'01510';24;8;'12101';'0805';        200.00;        200.00;        129.75
'1.01510.690100';SCHADENSFÄLLE;AUSGABE;'01510';24;8;'GMD00';'MD00';          0.00;          0.00;        218.00
'1.01510.700000';MIETZINSE;AUSGABE;'01510';24;8;'12101';'0805';      65000.00;      65000.00;      65732.32
'1.01510.700100';MIETZINSE;AUSGABE;'01510';24;9;'GMD00';'MD00';       2500.00;       2500.00;          0.00
'1.01510.700500';MIETZINSE KOPIERER;AUSGABE;'01510';24;9;'GMD00';'MD00';        300.00;        300.00;        291.86
'1.01510.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01510';24;8;'12101';'0805';        400.00;        400.00;        400.00
'1.01510.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01510';24;9;'GMD00';'MD00';       3800.00;       4000.00;       2553.84
'1.01510.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01510';24;8;'12101';'0805';          0.00;          0.00;        639.89
'1.01510.728400';ENTGELTE FÜR SONSTIGE LEISTUNGEN RESSORTÜBERGREIFENDE ÖFFENTLICHKEITSARBEIT;AUSGABE;'01510';24;9;'GMD00';'MD00';     173000.00;     159200.00;      53686.56
'1.01510.728420';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01510';24;9;'GMD00';'MD00';      28600.00;      33000.00;      27825.21
'1.01510.728500';ENTGELTE FÜR SONSTIGE LEISTUNGEN PARTEN;AUSGABE;'01510';24;9;'GMD00';'MD00';       9500.00;      10000.00;       9703.26
'1.01510.728700';ENTGELTE FÜR SONSTIGE LEISTUNGEN INTERNET;AUSGABE;'01510';24;9;'GMD00';'MD00';      22000.00;      35000.00;      40234.70
'1.01510.728800';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01510';24;9;'GMD00';'MD00';          0.00;      10000.00;        192.59
'1.01510.728810';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01510';24;9;'GMD00';'MD00';       4700.00;       5000.00;          0.00
'1.01510.728920';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01510';24;9;'GMD00';'MD00';       1000.00;       1000.00;        380.00
'1.01510.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV;AUSGABE;'01510';24;8;'GMDI0';'MDIM';          0.00;          0.00;       2959.80
'1.01510.755000';LFD. TRANSFERZ. AN UNTERNEHMUNGEN (OHNE FINANZUNTE;AUSGABE;'01510';27;5;'';'MD00';          0.00;          0.00;      80000.00
'1.01600.010000';GEBÄUDE;AUSGABE;'01600';40;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01600.010990';GEBÄUDE;AUSGABE;'01600';40;3;'GMDI0';'MDIM';          0.00;        100.00;          0.00
'1.01600.042000';AMTSAUSSTATTUNG;AUSGABE;'01600';41;3;'GMDI0';'MDIM';       1000.00;       1000.00;        650.94
'1.01600.042009';AMTSAUSSTATTUNG A8/5W;AUSGABE;'01600';41;3;'GMDI0';'MDIM';        100.00;        100.00;          0.00
'1.01600.042990';AMTSAUSSTATTUNG EDV;AUSGABE;'01600';41;3;'GMDI0';'MDIM';      75000.00;     115000.00;      37405.55
'1.01600.070990';AKTIVIERUNGSFÄHIGE RECHTE EDV;AUSGABE;'01600';42;3;'GMDI0';'MDIM';      25000.00;      30000.00;       6503.32
'1.01600.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01600';65;8;'SN021';'SN21';     622000.00;     456700.00;     451692.59
'1.01600.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01600';23;1;'GMDI0';'MDIM';       9600.00;      11000.00;       6260.14
'1.01600.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01600';23;3;'12230';'0805';       1000.00;       1000.00;         61.50
'1.01600.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS EDV;AUSGABE;'01600';23;1;'GMDI0';'MDIM';     300000.00;     210000.00;      40114.29
'1.01600.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'01600';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01600.403000';HANDELSWAREN;AUSGABE;'01600';23;1;'GMDI0';'MDIM';       1000.00;       2000.00;          0.00
'1.01600.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'01600';23;1;'G085W';'085W';        100.00;        100.00;        213.60
'1.01600.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'01600';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01600.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01600';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.01600.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'01600';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01600.425000';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        100.00;        100.00;        143.67
'1.01600.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'01600';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01600.428000';FERTIG BEZOGENE TEILE;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        500.00;       1500.00;       1427.83
'1.01600.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01600';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.01600.428890';FERTIG BEZOGENE TEILE;AUSGABE;'01600';23;1;'G085W';'085W';        100.00;        100.00;        344.96
'1.01600.454000';REINIGUNGSMITTEL;AUSGABE;'01600';23;1;'12202';'0805';          0.00;          0.00;        141.58
'1.01600.454100';REINIGUNGSMITTEL;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        100.00;        100.00;          4.20
'1.01600.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01600';23;1;'GMDI0';'MDIM';       2000.00;       2000.00;       1616.04
'1.01600.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01600';23;1;'GMDI0';'MDIM';       6100.00;      30000.00;       4826.13
'1.01600.457000';DRUCKWERKE;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        900.00;        100.00;        105.19
'1.01600.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        800.00;        800.00;        597.40
'1.01600.457100';DRUCKWERKE;AUSGABE;'01600';23;1;'GMDI0';'MDIM';       1000.00;       2500.00;        624.96
'1.01600.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        100.00;        100.00;          0.00
'1.01600.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        500.00;       1500.00;        320.48
'1.01600.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01600';23;1;'12230';'0805';       1000.00;       1000.00;          7.95
'1.01600.459990';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01600';23;1;'GMDI0';'MDIM';        900.00;       1000.00;          0.00
'1.01600.480890';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'01600';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.01600.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01600';20;0;'SN001';'MDIM';    1057000.00;    1034700.00;    1058955.30
'1.01600.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01600';20;0;'SN001';'MDIM';     126100.00;     125000.00;     120657.36
'1.01600.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01600';20;0;'SN001';'MDIM';          0.00;      24800.00;      12329.45
'1.01600.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01600';20;0;'SN001';'MDIM';          0.00;       3000.00;       1427.25
'1.01600.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01600';20;0;'SN001';'MDIM';     764100.00;     735700.00;     739862.37
'1.01600.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01600';20;0;'SN001';'MDIM';      78500.00;      84500.00;      74842.31
'1.01600.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'01600';20;0;'GMDI0';'MDIM';       1000.00;       1000.00;        686.00
'1.01600.560000';REISEGEBÜHREN;AUSGABE;'01600';20;0;'GMDI0';'MDIM';      12000.00;       9000.00;       8213.29
'1.01600.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01600';20;0;'SN001';'MDIM';       7700.00;      10300.00;       8881.00
